Wähle das Verfahren (n = 1000) (1) exp. Euler, (2) Runge-Kutter, (3) leap-frog: 
Verfahren: exp. Euler
0 0 1
42.9  -4.67561 -7.36651
43  -5.40451 -6.83178
43.1  -6.0804 -6.22807
43.2  -6.69645 -5.56133
43.3  -7.24642 -4.83814
43.4  -7.72474 -4.06566
43.5  -8.12652 -3.25156
43.6  -8.44766 -2.40392
43.7  -8.68484 -1.53118
43.8  -8.83558 -0.642031
43.9  -8.89828 0.254651
44  -8.87219 1.14991
44.1  -8.75746 2.03479
44.2  -8.55513 2.90043
44.3  -8.26711 3.73814
44.4  -7.89617 4.53952
44.5  -7.44593 5.29651
44.6  -6.92078 6.00148
44.7  -6.32588 6.64732
44.8  -5.6671 7.2275
44.9  -4.95094 7.73614
45  -4.18449 8.16806
45.1  -3.37534 8.51886
45.2  -2.53155 8.78493
45.3  -1.6615 8.96351
45.4  -0.773844 9.05272
45.5  0.122551 9.05156
45.6  1.01874 8.95994
45.7  1.90578 8.77866
45.8  2.77477 8.50945
45.9  3.61703 8.15489
46  4.42409 7.71844
46.1  5.18787 7.20436
46.2  5.90066 6.61771
46.3  6.55531 5.96428
46.4  7.14519 5.25052
46.5  7.66434 4.48352
46.6  8.1075 3.67088
46.7  8.47016 2.82068
46.8  8.7486 1.94138
46.9  8.93995 1.04174
47  9.04221 0.130743
47.1  9.05427 -0.782521
47.2  8.97589 -1.68892
47.3  8.80779 -2.57938
47.4  8.55153 -3.44498
47.5  8.20959 -4.27705
47.6  7.78531 -5.06722
47.7  7.28283 -5.80755
47.8  6.7071 -6.49059
47.9  6.0638 -7.10944
48  5.35929 -7.65787
48.1  4.60054 -8.1303
48.2  3.7951 -8.52195
48.3  2.95096 -8.82882
48.4  2.07652 -9.04774
48.5  1.18049 -9.17646
48.6  0.271804 -9.21359
48.7  -0.640467 -9.15867
48.8  -1.54721 -9.01217
48.9  -2.43936 -8.77546
49  -3.30799 -8.45082
49.1  -4.14438 -8.04142
49.2  -4.94016 -7.55126
49.3  -5.68733 -6.98519
49.4  -6.37837 -6.34877
49.5  -7.00634 -5.64832
49.6  -7.56489 -4.89078
49.7  -8.04839 -4.08367
49.8  -8.45192 -3.23501
49.9  -8.77138 -2.35326
50  -9.00352 -1.4472
50.1  -9.14591 -0.525868
50.2  -9.19708 0.401536
50.3  -9.15641 1.32574
50.4  -9.02424 2.23751
50.5  -8.80181 3.12772
50.6  -8.49127 3.98743
50.7  -8.09563 4.80804
50.8  -7.61878 5.58129
50.9  -7.06542 6.29943
51  -6.44101 6.95522
51.1  -5.75173 7.54205
51.2  -5.00442 8.05399
51.3  -4.2065 8.48587
51.4  -3.36589 8.8333
51.5  -2.49096 9.09274
51.6  -1.59044 9.26151
51.7  -0.673294 9.33786
51.8  0.25132 9.32095
51.9  1.17417 9.21087
52  2.08603 9.00864
52.1  2.97777 8.71622
52.2  3.84048 8.33646
52.3  4.6655 7.87308
52.4  5.44455 7.33065
52.5  6.16983 6.71453
52.6  6.83403 6.03082
52.7  7.43047 5.28632
52.8  7.95314 4.48841
52.9  8.39675 3.64503
53  8.75682 2.76458
53.1  9.02967 1.85583
53.2  9.21253 0.927853
53.3  9.30348 -0.010094
53.4  9.30157 -0.948639
53.5  9.20672 -1.8784
53.6  9.01983 -2.79007
53.7  8.74269 -3.67452
53.8  8.37801 -4.5229
53.9  7.92937 -5.32669
54  7.40118 -6.07782
54.1  6.79868 -6.76875
54.2  6.12783 -7.39253
54.3  5.39529 -7.94286
54.4  4.60833 -8.4142
54.5  3.77478 -8.80178
54.6  2.90294 -9.10167
54.7  2.00149 -9.31079
54.8  1.07942 -9.42701
54.9  0.145941 -9.4491
55  -0.789634 -9.37676
55.1  -1.71795 -9.21066
55.2  -2.62974 -8.9524
55.3  -3.51586 -8.60449
55.4  -4.36745 -8.17036
55.5  -5.17597 -7.65428
55.6  -5.93331 -7.06136
55.7  -6.63187 -6.39748
55.8  -7.26464 -5.66923
55.9  -7.82523 -4.88384
56  -8.30801 -4.04913
56.1  -8.70809 -3.17342
56.2  -9.02144 -2.26544
56.3  -9.24485 -1.33423
56.4  -9.37603 -0.389095
56.5  -9.41363 0.560522
56.6  -9.3572 1.50513
56.7  -9.20725 2.43529
56.8  -8.96523 3.34169
56.9  -8.63348 4.21525
57  -8.21527 5.04722
57.1  -7.71473 5.82925
57.2  -7.13681 6.5535
57.3  -6.48724 7.2127
57.4  -5.77247 7.8002
