2.01	0	-0.0036384	0	-0.103365
2.02	0	-0.00453109	0	-0.0940107
2.03	0	-0.00532655	0	-0.0844078
2.04	0	-0.0060226	0	-0.0745757
2.05	0	-0.00661724	0	-0.0645342
2.06	0	-0.00710866	0	-0.054303
2.07	0	-0.00749528	0	-0.043902
2.08	0	-0.00777568	0	-0.0333511
2.09	0	-0.00794869	0	-0.0226704
2.1	0	-0.00801328	0	-0.0118799
2.11	0	-0.00796868	0	-0.000999944
2.12	0	-0.0078143	0	0.00994938
2.13	0	-0.00754973	0	0.0209477
2.14	0	-0.0071748	0	0.0319748
2.15	0	-0.00668953	0	0.04301
2.16	0	-0.00609414	0	0.0540331
2.17	0	-0.00538906	0	0.0650233
2.18	0	-0.00457494	0	0.0759602
2.19	0	-0.0036526	0	0.086823
2.2	0	-0.00262311	0	0.0975912
2.21	0	-0.00148773	0	0.108244
2.22	0	-0.00024791	0	0.11876
2.23	0	0.00109466	0	0.129119
2.24	0	0.0025381	0	0.1393
2.25	0	0.00408031	0	0.149283
2.26	0	0.005719	0	0.159045
2.27	0	0.00745164	0	0.168566
2.28	0	0.00927552	0	0.177826
2.29	0	0.0111877	0	0.186803
2.3	0	0.0131851	0	0.195477
2.31	0	0.0152642	0	0.203827
2.32	0	0.0174217	0	0.211832
2.33	0	0.0196537	0	0.219471
2.34	0	0.0219562	0	0.226725
2.35	0	0.0243251	0	0.233572
2.36	0	0.0267561	0	0.239995
2.37	0	0.0292445	0	0.245971
2.38	0	0.0317858	0	0.251484
2.39	0	0.0343748	0	0.256513
2.4	0	0.0370066	0	0.26104
2.41	0	0.0396758	0	0.265049
2.42	0	0.042377	0	0.268521
2.43	0	0.0451046	0	0.27144
2.44	0	0.0478528	0	0.27379
2.45	0	0.0506157	0	0.275558
2.46	0	0.0533874	0	0.276729
2.47	0	0.0561615	0	0.27729
2.48	0	0.058932	0	0.277231
2.49	0	0.0616924	0	0.276542
2.5	0	0.0644362	0	0.275213
2.51	0	0.0671571	0	0.273238
2.52	0	0.0698485	0	0.270612
2.53	0	0.0725037	0	0.26733
2.54	0	0.0751163	0	0.263393
2.55	0	0.0776797	0	0.258801
2.56	0	0.0801874	0	0.253555
2.57	0	0.082633	0	0.247663
2.58	0	0.08501	0	0.24113
2.59	0	0.0873124	0	0.233969
2.6	0	0.0895339	0	0.226191
2.61	0	0.0916686	0	0.217812
2.62	0	0.0937109	0	0.208851
2.63	0	0.0956552	0	0.199329
2.64	0	0.0974963	0	0.18927
2.65	0	0.0992292	0	0.178701
2.66	0	0.100849	0	0.167652
2.67	0	0.102352	0	0.156156
2.68	0	0.103734	0	0.144247
2.69	0	0.104992	0	0.131964
2.7	0	0.106121	0	0.119347
2.71	0	0.10712	0	0.106437
2.72	0	0.107987	0	0.09328
2.73	0	0.108719	0	0.0799216
2.74	0	0.109315	0	0.0664095
2.75	0	0.109775	0	0.0527926
2.76	0	0.110097	0	0.0391207
2.77	0	0.110284	0	0.0254443
2.78	0	0.110334	0	0.0118142
2.79	0	0.110249	0	-0.00171912
2.8	0	0.110032	0	-0.0151052
2.81	0	0.109683	0	-0.0282946
2.82	0	0.109207	0	-0.0412388
2.83	0	0.108605	0	-0.0538905
2.84	0	0.107883	0	-0.0662043
2.85	0	0.107043	0	-0.0781364
2.86	0	0.10609	0	-0.0896455
2.87	0	0.105029	0	-0.100692
2.88	0	0.103865	0	-0.11124
2.89	0	0.102604	0	-0.121256
2.9	0	0.101251	0	-0.130707
2.91	0	0.0998124	0	-0.139567
2.92	0	0.0982947	0	-0.14781
2.93	0	0.0967041	0	-0.155414
2.94	0	0.0950475	0	-0.16236
2.95	0	0.0933315	0	-0.168631
2.96	0	0.0915632	0	-0.174216
2.97	0	0.0897494	0	-0.179103
2.98	0	0.0878974	0	-0.183286
2.99	0	0.0860142	0	-0.186759
3	0	0.084107	0	-0.189522
3.01	0	0.0821828	0	-0.191575
3.02	0	0.0802486	0	-0.19292
3.03	0	0.0783115	0	-0.193563
3.04	0	0.0763784	0	-0.193512
3.05	0	0.074456	0	-0.192776
3.06	0	0.072551	0	-0.191366
3.07	0	0.0706701	0	-0.189296
