0.002	-4.956	-4.252	0	0	3
0.002	-4.956	-4.23	0	0	3
0.002	-4.956	-4.208	0	0	3
0.002	-4.956	-4.098	0	0	3
0.002	-4.956	-3.79	0	0	4
0.002	-4.956	-3.768	0	0	4
0.002	-4.956	-3.746	0	0	4
0.002	-4.956	-3.57	0	0	4
0.002	-4.956	-2.866	0	0	4
0.002	-4.956	-2.69	0	0	3
0.002	-4.956	-2.558	0	0	3
0.002	-4.956	-2.536	0	0	3
0.002	-4.956	-2.514	0	0	3
0.002	-4.956	-2.14	0	0	4
0.002	-4.956	-1.414	0	0	5
0.002	-4.956	-1.084	0	0	4
0.002	-4.956	-1.062	0	0	4
0.002	-4.956	-0.952	0	0	4
0.002	-4.956	-0.512	0	0	4
0.002	-4.956	-0.49	0	0	4
0.002	-4.956	-0.314	0	0	4
0.002	-4.956	-0.27	0	0	4
0.002	-4.956	0.038	0	0	5
0.002	-4.956	0.368	0	0	5
0.002	-4.956	0.478	0	0	5
0.002	-4.956	0.5	0	0	5
0.002	-4.956	0.94	0	0	5
0.002	-4.956	0.962	0	0	5
0.002	-4.956	1.556	0	0	4
0.002	-4.956	1.6	0	0	2
0.002	-4.956	2.018	0	0	4
0.002	-4.956	2.15	0	0	5
0.002	-4.956	2.238	0	0	5
0.002	-4.956	2.326	0	0	0
0.002	-4.956	2.524	0	0	0
0.002	-4.956	2.766	0	0	5
0.002	-4.956	2.854	0	0	5
0.002	-4.956	3.404	0	0	4
0.002	-4.956	3.734	0	0	5
0.002	-4.956	3.756	0	0	5
0.002	-4.956	3.778	0	0	5
0.002	-4.956	3.91	0	0	5
0.002	-4.956	4.086	0	0	0
0.002	-4.956	4.108	0	0	0
0.002	-4.956	4.218	0	0	0
0.002	-4.956	4.24	0	0	0
0.002	-4.956	4.262	0	0	0
0.002	-4.956	4.284	0	0	0
0.002	-4.956	4.306	0	0	0
0.002	-4.956	4.35	0	0	0
0.002	-4.956	4.702	0	0	0
0.002	-4.956	4.79	0	0	1
0.002	-4.956	4.922	0	0	1
0.002	-4.956	5.538	0	0	1
0.002	-4.956	5.56	0	0	1
0.002	-4.956	5.758	0	0	1
0.003	-4.934	-4.934	0	0	2
0.003	-4.934	-4.912	0	0	2
0.003	-4.934	-4.714	0	0	3
0.003	-4.934	-4.582	0	0	3
0.003	-4.934	-4.56	0	0	3
0.003	-4.934	-4.494	0	0	3
0.003	-4.934	-4.472	0	0	3
0.003	-4.934	-4.252	0	0	3
0.003	-4.934	-4.23	0	0	3
0.003	-4.934	-4.208	0	0	3
0.003	-4.934	-4.076	0	0	3
0.003	-4.934	-3.944	0	0	1
0.003	-4.934	-3.768	0	0	4
0.003	-4.934	-3.746	0	0	4
0.003	-4.934	-3.724	0	0	4
0.003	-4.934	-3.592	0	0	4
0.003	-4.934	-3.482	0	0	0
0.003	-4.934	-2.932	0	0	4
0.003	-4.934	-2.844	0	0	4
0.003	-4.934	-2.756	0	0	4
0.003	-4.934	-2.514	0	0	3
0.003	-4.934	-2.492	0	0	3
0.003	-4.934	-2.47	0	0	3
0.003	-4.934	-2.228	0	0	4
0.003	-4.934	-2.14	0	0	4
0.003	-4.934	-1.942	0	0	5
0.003	-4.934	-1.92	0	0	5
0.003	-4.934	-1.854	0	0	5
0.003	-4.934	-1.722	0	0	0
0.003	-4.934	-1.48	0	0	5
0.003	-4.934	-1.37	0	0	5
0.003	-4.934	-1.26	0	0	4
0.003	-4.934	-1.15	0	0	4
0.003	-4.934	-1.106	0	0	4
0.003	-4.934	-1.084	0	0	4
0.003	-4.934	-0.996	0	0	4
0.003	-4.934	-0.468	0	0	4
0.003	-4.934	-0.446	0	0	4
0.003	-4.934	-0.138	0	0	4
0.003	-4.934	-0.05	0	0	4
0.003	-4.934	0.082	0	0	5
0.003	-4.934	0.258	0	0	5
0.003	-4.934	0.324	0	0	5
0.003	-4.934	0.346	0	0	5
0.003	-4.934	0.456	0	0	5
0.003	-4.934	0.984	0	0	5
0.003	-4.934	1.006	0	0	5
0.003	-4.934	1.226	0	0	5
0.003	-4.934	1.446	0	0	4
0.003	-4.934	1.556	0	0	4
0.003	-4.934	1.754	0	0	3
0.003	-4.934	1.908	0	0	4
0.003	-4.934	2.48	0	0	0
0.003	-4.934	2.502	0	0	0
0.003	-4.934	2.524	0	0	0
0.003	-4.934	2.546	0	0	0
0.003	-4.934	2.678	0	0	0
0.003	-4.934	2.854	0	0	5
0.003	-4.934	3.514	0	0	5
0.003	-4.934	3.712	0	0	5
0.003	-4.934	3.734	0	0	5
0.003	-4.934	3.756	0	0	5
0.003	-4.934	4.086	0	0	0
0.003	-4.934	4.196	0	0	0
0.003	-4.934	4.218	0	0	0
0.003	-4.934	4.24	0	0	0
0.003	-4.934	4.306	0	0	0
0.003	-4.934	4.482	0	0	0
0.003	-4.934	4.504	0	0	0
0.003	-4.934	4.548	0	0	0
0.003	-4.934	4.57	0	0	0
0.003	-4.934	4.592	0	0	0
0.003	-4.934	4.768	0	0	1
0.003	-4.934	4.922	0	0	1
0.003	-4.934	5.516	0	0	1
0.003	-4.934	5.538	0	0	1
0.003	-4.934	5.758	0	0	1
0.004	-4.912	-4.934	0	0	2
0.004	-4.912	-4.758	0	0	3
0.004	-4.912	-4.604	0	0	3
0.004	-4.912	-4.406	0	0	3
0.004	-4.912	-4.208	0	0	3
0.004	-4.912	-4.186	0	0	3
0.004	-4.912	-4.142	0	0	3
0.004	-4.912	-4.054	0	0	3
0.004	-4.912	-3.922	0	0	1
0.004	-4.912	-3.878	0	0	4
0.004	-4.912	-3.746	0	0	4
0.004	-4.912	-3.724	0	0	4
0.004	-4.912	-3.702	0	0	4
0.004	-4.912	-3.416	0	0	5
0.004	-4.912	-3.372	0	0	5
0.004	-4.912	-3.02	0	0	5
0.004	-4.912	-2.932	0	0	4
0.004	-4.912	-2.668	0	0	3
0.004	-4.912	-2.536	0	0	3
0.004	-4.912	-2.514	0	0	3
0.004	-4.912	-2.492	0	0	3
0.004	-4.912	-2.47	0	0	3
0.004	-4.912	-2.074	0	0	4
0.004	-4.912	-1.832	0	0	5
0.004	-4.912	-1.59	0	0	2
0.004	-4.912	-1.48	0	0	5
0.004	-4.912	-1.106	0	0	4
0.004	-4.912	-1.04	0	0	4
0.004	-4.912	-1.018	0	0	4
0.004	-4.912	-0.424	0	0	4
0.004	-4.912	-0.292	0	0	4
0.004	-4.912	-0.05	0	0	4
0.004	-4.912	0.28	0	0	5
0.004	-4.912	0.302	0	0	5
0.004	-4.912	0.324	0	0	5
0.004	-4.912	0.346	0	0	5
0.004	-4.912	0.412	0	0	5
0.004	-4.912	0.434	0	0	5
0.004	-4.912	1.028	0	0	5
0.004	-4.912	1.094	0	0	5
0.004	-4.912	1.27	0	0	5
0.004	-4.912	1.644	0	0	3
0.004	-4.912	1.864	0	0	4
0.004	-4.912	2.128	0	0	5
0.004	-4.912	2.304	0	0	0
0.004	-4.912	2.458	0	0	0
0.004	-4.912	2.48	0	0	0
0.004	-4.912	2.502	0	0	0
0.004	-4.912	2.744	0	0	5
0.004	-4.912	2.832	0	0	5
0.004	-4.912	3.47	0	0	0
0.004	-4.912	3.514	0	0	5
0.004	-4.912	3.712	0	0	5
0.004	-4.912	3.734	0	0	5
0.004	-4.912	4.042	0	0	0
0.004	-4.912	4.13	0	0	0
0.004	-4.912	4.152	0	0	0
0.004	-4.912	4.174	0	0	0
