Wähle das Verfahren (1) exp. Euler, (2) Runge-Kutter, (3) leap-frog:
0 0 1
Verfahren: leap-frog
0.1 0.0995 0.99
0.2 0.196517 0.960299
0.3 0.290119 0.92144
0.4 0.379421 0.873947
0.5 0.463593 0.818425
0.6 0.541871 0.755548
0.7 0.613559 0.686056
0.8 0.678041 0.610742
0.9 0.734778 0.530447
1 0.783319 0.446048
1.1 0.823301 0.35845
1.2 0.854453 0.268577
1.3 0.876594 0.177362
1.4 0.889638 0.0857372
1.5 0.893591 -0.0053754
1.6 0.888549 -0.0950721
1.7 0.874697 -0.182477
1.8 0.852305 -0.266751
1.9 0.821724 -0.347097
2 0.783384 -0.422771
2.1 0.737783 -0.493086
2.2 0.685485 -0.557419
2.3 0.627115 -0.615215
2.4 0.563346 -0.665996
2.5 0.494898 -0.709358
2.6 0.422523 -0.744977
2.7 0.347005 -0.772615
2.8 0.269146 -0.792113
2.9 0.18976 -0.803399
3 0.109663 -0.806481
3.1 0.0296669 -0.801453
3.2 -0.0494301 -0.788486
3.3 -0.12685 -0.767827
3.4 -0.201845 -0.739799
3.5 -0.273699 -0.704793
3.6 -0.341743 -0.663261
3.7 -0.405351 -0.615718
3.8 -0.463956 -0.562728
3.9 -0.517044 -0.504904
4 -0.564169 -0.442894
4.1 -0.604947 -0.377383
4.2 -0.639066 -0.309078
4.3 -0.666284 -0.238703
4.4 -0.686433 -0.166992
4.5 -0.699416 -0.0946845
4.6 -0.705211 -0.0225107
4.7 -0.703867 0.0488092
4.8 -0.695505 0.118575
4.9 -0.680312 0.186112
5 -0.658544 0.250778
5.1 -0.630515 0.311969
5.2 -0.596601 0.369126
5.3 -0.557227 0.421737
5.4 -0.51287 0.469345
5.5 -0.464047 0.511547
5.6 -0.411314 0.548003
5.7 -0.355255 0.578433
5.8 -0.296483 0.602625
5.9 -0.235624 0.620428
6 -0.173319 0.631761
6.1 -0.110212 0.636608
6.2 -0.0469463 0.635015
6.3 0.0158429 0.627096
6.4 0.077535 0.613025
6.5 0.137529 0.593034
6.6 0.195252 0.567411
6.7 0.250159 0.536497
6.8 0.301743 0.50068
6.9 0.349539 0.460393
7 0.393124 0.416103
7.1 0.432127 0.368314
7.2 0.466226 0.317557
7.3 0.495152 0.264383
7.4 0.518695 0.209361
7.5 0.536699 0.153067
7.6 0.549066 0.0960839
7.7 0.555758 0.038992
7.8 0.556792 -0.0176362
7.9 0.552243 -0.0732415
8 0.54224 -0.127283
8.1 0.526964 -0.179244
8.2 0.506646 -0.228635
8.3 0.481566 -0.275002
8.4 0.452045 -0.317926
8.5 0.418445 -0.357028
8.6 0.381162 -0.391976
8.7 0.340626 -0.422482
8.8 0.297289 -0.448306
8.9 0.251627 -0.469262
9 0.204132 -0.485212
9.1 0.155305 -0.496071
9.2 0.105656 -0.501807
9.3 0.0556917 -0.502439
9.4 0.00591769 -0.498037
9.5 -0.0431713 -0.488721
9.6 -0.0910948 -0.474657
9.7 -0.137391 -0.456056
9.8 -0.181621 -0.433173
9.9 -0.223373 -0.406301
10 -0.262268 -0.375767
10.1 -0.297958 -0.341932
10.2 -0.330136 -0.305183
10.3 -0.358531 -0.265932
10.4 -0.382916 -0.224609
10.5 -0.403107 -0.181657
10.6 -0.418966 -0.137531
10.7 -0.430397 -0.092689
10.8 -0.437354 -0.0475907
10.9 -0.439833 -0.00269063
11 -0.437877 0.0415651
11.1 -0.431572 0.0847435
11.2 -0.421045 0.126429
11.3 -0.406464 0.166227
11.4 -0.388038 0.203768
11.5 -0.366006 0.238709
11.6 -0.340643 0.270742
11.7 -0.312254 0.299588
11.8 -0.281166 0.325007
11.9 -0.247731 0.346796
12 -0.212319 0.364791
12.1 -0.175313 0.378869
12.2 -0.137107 0.388948
12.3 -0.0981017 0.394987
12.4 -0.0586981 0.396986
12.5 -0.0192966 0.394985
12.6 0.0197088 0.389064
12.7 0.057934 0.379341
12.8 0.0950084 0.36597
12.9 0.130578 0.349139
13 0.164311 0.329068
13.1 0.195896 0.306007
13.2 0.22505 0.28023
13.3 0.251517 0.252037
13.4 0.275074 0.221744
13.5 0.295528 0.189687
13.6 0.312721 0.156213
13.7 0.326529 0.121676
13.8 0.336866 0.0864396
13.9 0.343679 0.0508653
14 0.346954 0.0153141
14.1 0.346711 -0.0198587
14.2 0.343004 -0.054307
14.3 0.335922 -0.0876973
14.4 0.325587 -0.119711
14.5 0.312151 -0.15005
14.6 0.295794 -0.178434
14.7 0.276723 -0.20461
14.8 0.255171 -0.228348
14.9 0.231389 -0.249448
15 0.205648 -0.267738
15.1 0.178236 -0.283077
15.2 0.149451 -0.295356
15.3 0.119603 -0.304498
15.4 0.0890041 -0.310458
15.5 0.057973 -0.313225
15.6 0.026826 -0.312818
15.7 -0.00412362 -0.309289
15.8 -0.0345693 -0.302719
15.9 -0.0642141 -0.293221
16 -0.0927736 -0.280933
16.1 -0.119978 -0.266019
16.2 -0.145577 -0.248667
16.3 -0.169336 -0.229089
16.4 -0.191048 -0.207512
16.5 -0.210524 -0.184183
16.6 -0.227604 -0.15936
16.7 -0.242152 -0.133316
16.8 -0.254061 -0.106327
16.9 -0.263252 -0.0786785
17 -0.269673 -0.0506566
17.1 -0.273301 -0.0225471
17.2 -0.274142 0.00536769
17.3 -0.272229 0.0328114
17.4 -0.267622 0.0595168
17.5 -0.260408 0.0852277
17.6 -0.250697 0.109702
17.7 -0.238625 0.132713
17.8 -0.224347 0.154054
17.9 -0.208039 0.173534
18 -0.189894 0.190988
18.1 -0.170122 0.206272
18.2 -0.148944 0.219264
18.3 -0.126594 0.229869
18.4 -0.103311 0.238017
18.5 -0.0793435 0.243663
18.6 -0.0549408 0.246788
18.7 -0.0303535 0.247398
18.8 -0.00583029 0.245525
18.9 0.0183846 0.241225
19 0.0420537 0.234577
19.1 0.0649483 0.225683
19.2 0.0868512 0.214665
19.3 0.107558 0.201664
19.4 0.12688 0.186842
19.5 0.144644 0.170373
19.6 0.160696 0.152446
19.7 0.174901 0.133263
19.8 0.187145 0.113034
19.9 0.197334 0.0919766
20 0.205398 0.0703147
20.1 0.211287 0.0482734
20.2 0.214975 0.026079
20.3 0.216459 0.00395552
20.4 0.215755 -0.0178767
20.5 0.212905 -0.0392038
20.6 0.207968 -0.0598201
20.7 0.201025 -0.0795299
20.8 0.192176 -0.0981497
20.9 0.181537 -0.11551
21 0.169242 -0.131455
21.1 0.155438 -0.145847
21.2 0.140287 -0.158566
