Wähle das Verfahren (1) exp. Euler, (2) Runge-Kutter, (3) leap-frog:
0 0 1
Verfahren: Runge-Kutter
70.9 -0.127324-0.132467 -0.0959834
71 -0.132467-0.137253 -0.0886243
71.1 -0.137253-0.141672 -0.0810804
71.2 -0.141672-0.145715 -0.0733715
71.3 -0.145715-0.149374 -0.0655177
71.4 -0.149374-0.152641 -0.0575394
71.5 -0.152641-0.155509 -0.0494572
71.6 -0.155509-0.157975 -0.0412917
71.7 -0.157975-0.160033 -0.0330638
71.8 -0.160033-0.161682 -0.0247944
71.9 -0.161682-0.162917 -0.0165044
72 -0.162917-0.163739 -0.00821455
72.1 -0.163739-0.164148 5.43864e-05
72.2 -0.164148-0.164144 0.00828184
72.3 -0.164144-0.16373 0.0164475
72.4 -0.16373-0.162909 0.0245311
72.5 -0.162909-0.161684 0.032513
72.6 -0.161684-0.160062 0.0403738
72.7 -0.160062-0.158047 0.0480943
72.8 -0.158047-0.155647 0.0556559
72.9 -0.155647-0.152871 0.0630406
73 -0.152871-0.149725 0.0702308
73.1 -0.149725-0.146222 0.0772095
73.2 -0.146222-0.14237 0.0839602
73.3 -0.14237-0.138182 0.0904673
73.4 -0.138182-0.133669 0.0967156
73.5 -0.133669-0.128844 0.102691
73.6 -0.128844-0.123722 0.10838
73.7 -0.123722-0.118316 0.113769
73.8 -0.118316-0.112641 0.118847
73.9 -0.112641-0.106713 0.123603
74 -0.106713-0.100547 0.128025
74.1 -0.100547-0.0941614 0.132106
74.2 -0.0941614-0.0875721 0.135836
74.3 -0.0875721-0.0807968 0.139207
74.4 -0.0807968-0.0738533 0.142214
74.5 -0.0738533-0.06676 0.14485
74.6 -0.06676-0.0595352 0.147111
74.7 -0.0595352-0.0521977 0.148993
74.8 -0.0521977-0.0447665 0.150493
74.9 -0.0447665-0.0372604 0.151609
75 -0.0372604-0.0296987 0.15234
75.1 -0.0296987-0.0221006 0.152687
75.2 -0.0221006-0.0144852 0.152651
75.3 -0.0144852-0.00687174 0.152233
75.4 -0.006871740.000720879 0.151437
75.5 0.0007208790.00827373 0.150266
75.6 0.008273730.0157681 0.148725
75.7 0.01576810.0231857 0.14682
75.8 0.02318570.0305081 0.144558
75.9 0.03050810.0377177 0.141945
76 0.03771770.0447969 0.138991
76.1 0.04479690.0517288 0.135704
76.2 0.05172880.0584966 0.132094
76.3 0.05849660.0650844 0.128172
76.4 0.06508440.0714766 0.123949
76.5 0.07147660.0776581 0.119438
76.6 0.07765810.0836145 0.11465
76.7 0.08361450.0893321 0.1096
76.8 0.08933210.0947978 0.104301
76.9 0.09479780.0999992 0.0987674
77 0.09999920.104925 0.0930149
77.1 0.1049250.109563 0.0870585
77.2 0.1095630.113904 0.0809143
77.3 0.1139040.117939 0.0745985
77.4 0.1179390.121659 0.0681279
77.5 0.1216590.125056 0.0615192
77.6 0.1250560.128124 0.0547898
77.7 0.1281240.130855 0.0479571
77.8 0.1308550.133246 0.0410386
77.9 0.1332460.135292 0.0340521
78 0.1352920.13699 0.0270155
78.1 0.136990.138336 0.0199465
78.2 0.1383360.13933 0.0128629
78.3 0.139330.139971 0.00578263
78.4 0.1399710.140259 -0.0012767
78.5 0.1402590.140194 -0.00829755
78.6 0.1401940.139779 -0.0152625
78.7 0.1397790.139017 -0.0221546
78.8 0.1390170.137911 -0.0289567
78.9 0.1379110.136466 -0.0356525
79 0.1364660.134687 -0.0422257
79.1 0.1346870.13258 -0.0486604
79.2 0.132580.130153 -0.0549413
79.3 0.1301530.127412 -0.0610534
79.4 0.1274120.124366 -0.0669824
79.5 0.1243660.121024 -0.0727142
79.6 0.1210240.117397 -0.0782357
79.7 0.1173970.113494 -0.0835339
79.8 0.1134940.109327 -0.0885967
79.9 0.1093270.104908 -0.0934128
80 0.1049080.100248 -0.0979713
80.1 0.1002480.0953614 -0.102262
80.2 0.09536140.0902605 -0.106276
80.3 0.09026050.0849595 -0.110004
80.4 0.08495950.0794726 -0.113438
80.5 0.07947260.0738144 -0.116571
80.6 0.07381440.068 -0.119398
80.7 0.0680.0620446 -0.121911
80.8 0.06204460.055964 -0.124108
80.9 0.0559640.0497738 -0.125983
81 0.04977380.0434901 -0.127534
81.1 0.04349010.0371291 -0.128758
81.2 0.03712910.0307071 -0.129654
81.3 0.03070710.0242405 -0.130222
81.4 0.02424050.0177456 -0.130461
81.5 0.01774560.0112387 -0.130373
81.6 0.01123870.00473637 -0.129959
81.7 0.00473637-0.00174533 -0.129223
81.8 -0.00174533-0.00819026 -0.128167
81.9 -0.00819026-0.0145825 -0.126796
82 -0.0145825-0.0209063 -0.125115
82.1 -0.0209063-0.0271462 -0.123129
82.2 -0.0271462-0.0332871 -0.120846
82.3 -0.0332871-0.039314 -0.118272
82.4 -0.039314-0.0452125 -0.115415
82.5 -0.0452125-0.0509685 -0.112284
82.6 -0.0509685-0.0565683 -0.108887
82.7 -0.0565683-0.0619987 -0.105236
82.8 -0.0619987-0.0672469 -0.10134
82.9 -0.0672469-0.0723008 -0.0972096
83 -0.0723008-0.0771487 -0.0928571
83.1 -0.0771487-0.0817794 -0.0882942
83.2 -0.0817794-0.0861825 -0.0835334
83.3 -0.0861825-0.0903482 -0.0785875
83.4 -0.0903482-0.0942671 -0.0734699
83.5 -0.0942671-0.0979308 -0.0681943
83.6 -0.0979308-0.101331 -0.0627745
83.7 -0.101331-0.104462 -0.0572249
83.8 -0.104462-0.107315 -0.0515599
83.9 -0.107315-0.109886 -0.0457944
84 -0.109886-0.112169 -0.0399433
84.1 -0.112169-0.114161 -0.0340215
84.2 -0.114161-0.115857 -0.0280443
84.3 -0.115857-0.117255 -0.0220268
84.4 -0.117255-0.118353 -0.0159844
84.5 -0.118353-0.119149 -0.00993225
84.6 -0.119149-0.119644 -0.00388551
84.7 -0.119644-0.119837 0.00214071
84.8 -0.119837-0.119729 0.00813145
84.9 -0.119729-0.119323 0.0140719
85 -0.119323-0.11862 0.0199475
85.1 -0.11862-0.117625 0.0257438
85.2 -0.117625-0.11634 0.0314468
85.3 -0.11634-0.114771 0.0370426
85.4 -0.114771-0.112923 0.0425179
85.5 -0.112923-0.110801 0.0478595
85.6 -0.110801-0.108414 0.0530547
85.7 -0.108414-0.105767 0.0580914
85.8 -0.105767-0.102869 0.0629576
85.9 -0.102869-0.0997284 0.0676421
86 -0.0997284-0.0963541 0.072134
86.1 -0.0963541-0.0927558 0.0764232
86.2 -0.0927558-0.0889437 0.0804998
86.3 -0.0889437-0.0849282 0.0843549
86.4 -0.0849282-0.0807205 0.0879797
86.5 -0.0807205-0.076332 0.0913665
86.6 -0.076332-0.0717747 0.094508
86.7 -0.0717747-0.0670607 0.0973974
86.8 -0.0670607-0.0622026 0.100029
86.9 -0.0622026-0.0572133 0.102397
87 -0.0572133-0.0521059 0.104498
87.1 -0.0521059-0.0468938 0.106326
87.2 -0.0468938-0.0415905 0.10788
87.3 -0.0415905-0.0362097 0.109156
87.4 -0.0362097-0.0307654 0.110153
87.5 -0.0307654-0.0252713 0.11087
87.6 -0.0252713-0.0197415 0.111306
87.7 -0.0197415-0.0141901 0.111461
87.8 -0.0141901-0.00863086 0.111337
87.9 -0.00863086-0.00307789 0.110936
88 -0.003077890.00245502 0.110259
88.1 0.002455020.00795412 0.109309
88.2 0.007954120.0134058 0.108092
88.3 0.01340580.0187968 0.10661
88.4 0.01879680.0241138 0.104869
88.5 0.02411380.0293439 0.102874
88.6 0.02934390.0344746 0.100632
88.7 0.03447460.0394933 0.0981501
88.8 0.03949330.0443883 0.0954349
88.9 0.04438830.0491478 0.0924948
89 0.04914780.0537606 0.0893382
89.1 0.05376060.058216 0.085974
89.2 0.0582160.0625036 0.0824116
89.3 0.06250360.0666134 0.0786611
89.4 0.06661340.0705362 0.0747327
89.5 0.07053620.0742631 0.070637
89.6 0.07426310.0777856 0.0663853
89.7 0.07778560.081096 0.0619888
89.8 0.0810960.0841872 0.0574594
89.9 0.08418720.0870524 0.0528089
90 0.08705240.0896857 0.0480497
90.1 0.08968570.0920816 0.0431942
90.2 0.09208160.0942354 0.0382549
90.3 0.09423540.0961427 0.0332448
90.4 0.09614270.0978002 0.0281765
90.5 0.09780020.0992049 0.0230632
90.6 0.09920490.100355 0.0179177
90.7 0.1003550.101248 0.0127532
90.8 0.1012480.101883 0.00758263
90.9 0.1018830.10226 0.00241896
91 0.102260.102381 -0.00272495
91.1 0.1023810.102244 -0.00783632
91.2 0.1022440.101852 -0.0129025
91.3 0.1018520.101208 -0.0179112
91.4 0.1012080.100314 -0.02285
91.5 0.1003140.0991741 -0.027707
91.6 0.09917410.0977916 -0.0324704
91.7 0.09779160.0961716 -0.0371289
91.8 0.09617160.0943192 -0.0416712
91.9 0.09431920.0922402 -0.0460867
92 0.09224020.0899411 -0.0503648
92.1 0.08994110.0874286 -0.0544957
92.2 0.08742860.0847101 -0.0584696
92.3 0.08471010.0817934 -0.0622775
92.4 0.08179340.0786868 -0.0659107
92.5 0.07868680.0753991 -0.0693609
92.6 0.07539910.0719392 -0.0726205
92.7 0.07193920.0683169 -0.0756823
92.8 0.06831690.0645418 -0.0785395
92.9 0.06454180.0606243 -0.0811861
93 0.06062430.0565748 -0.0836164
93.1 0.05657480.0524041 -0.0858256
93.2 0.05240410.0481232 -0.0878092
93.3 0.04812320.0437434 -0.0895634
93.4 0.04374340.0392762 -0.0910848
93.5 0.03927620.0347332 -0.092371
93.6 0.03473320.030126 -0.0934197
93.7 0.0301260.0254665 -0.0942297
93.8 0.02546650.0207667 -0.0948001
93.9 0.02076670.0160384 -0.0951306
94 0.01603840.0112937 -0.0952217
94.1 0.01129370.00654447 -0.0950742
94.2 0.006544470.00180263 -0.0946898
94.3 0.00180263-0.00292 -0.0940705
94.4 -0.00292-0.00761172 -0.0932192
94.5 -0.00761172-0.012261 -0.0921391
94.6 -0.012261-0.0168563 -0.0908341
94.7 -0.0168563-0.0213865 -0.0893085
94.8 -0.0213865-0.0258406 -0.0875673
94.9 -0.0258406-0.0302078 -0.0856158
95 -0.0302078-0.0344777 -0.0834601
95.1 -0.0344777-0.03864 -0.0811064
95.2 -0.03864-0.0426849 -0.0785618
95.3 -0.0426849-0.0466029 -0.0758335
95.4 -0.0466029-0.0503848 -0.0729293
95.5 -0.0503848-0.0540218 -0.0698573
95.6 -0.0540218-0.0575056 -0.066626
95.7 -0.0575056-0.0608282 -0.0632442
95.8 -0.0608282-0.0639821 -0.0597213
95.9 -0.0639821-0.0669603 -0.0560667
96 -0.0669603-0.0697562 -0.0522902
96.1 -0.0697562-0.0723637 -0.0484018
96.2 -0.0723637-0.0747772 -0.0444119
96.3 -0.0747772-0.0769918 -0.0403309
96.4 -0.0769918-0.0790028 -0.0361695
96.5 -0.0790028-0.0808063 -0.0319384
96.6 -0.0808063-0.0823987 -0.0276487
96.7 -0.0823987-0.0837771 -0.0233113
96.8 -0.0837771-0.0849392 -0.0189373
96.9 -0.0849392-0.0858832 -0.0145379
97 -0.0858832-0.0866077 -0.0101241
97.1 -0.0866077-0.0871121 -0.005707
97.2 -0.0871121-0.0873962 -0.00129776
97.3 -0.0873962-0.0874604 0.00309267
97.4 -0.0874604-0.0873056 0.00745342
97.5 -0.0873056-0.0869333 0.0117737
97.6 -0.0869333-0.0863456 0.016043
97.7 -0.0863456-0.0855449 0.0202508
97.8 -0.0855449-0.0845343 0.024387
97.9 -0.0845343-0.0833175 0.0284415
98 -0.0833175-0.0818985 0.0324046
98.1 -0.0818985-0.0802818 0.0362669
98.2 -0.0802818-0.0784725 0.0400193
98.3 -0.0784725-0.0764761 0.0436528
98.4 -0.0764761-0.0742984 0.047159
98.5 -0.0742984-0.0719459 0.0505298
98.6 -0.0719459-0.0694253 0.0537574
98.7 -0.0694253-0.0667437 0.0568345
98.8 -0.0667437-0.0639087 0.0597541
98.9 -0.0639087-0.0609281 0.0625097
99 -0.0609281-0.0578101 0.0650953
99.1 -0.0578101-0.0545631 0.0675052
99.2 -0.0545631-0.051196 0.0697343
99.3 -0.051196-0.0477177 0.0717779
99.4 -0.0477177-0.0441375 0.0736318
99.5 -0.0441375-0.0404648 0.0752924
99.6 -0.0404648-0.0367094 0.0767565
99.7 -0.0367094-0.0328809 0.0780213
99.8 -0.0328809-0.0289895 0.0790848
99.9 -0.0289895-0.0250449 0.0799453
